q_true,b_true,n,bins,method,repetitions,valid,failures,failure_rate,at_bound,mean_occupied_bins,mean_q_hat,median_q_hat,bias_q,mcse_bias_q,sd_q,rmse_q,mcse_rmse_q,mean_b_hat,bias_b,mcse_bias_b,sd_b,rmse_b,mcse_rmse_b,mean_seconds
1.5,2.0,5000,20,pdf,20,20,0,0.0,0,20.0,1.5087340690045934,1.509749819866864,0.00873406900459347,0.0033342368687092287,0.014911160583039753,0.016956106151281874,0.0029892160564545128,2.034579165768309,0.03457916576830914,0.018925711365060337,0.08463835426963051,0.08944935532484351,0.014157159961378769,0.05302018710005996
1.5,2.0,5000,20,qlog,20,20,0,0.0,0,20.0,1.6490000000000002,1.6400000000000001,0.1490000000000001,0.01579306976593147,0.07062875514003893,0.16413409152275474,0.0207357488702411,1.744407609753776,-0.25559239024622415,0.016080804396072294,0.0719155435249902,0.2650296645325729,0.015568841673773558,0.031662122700004146
1.5,2.0,5000,30,pdf,20,20,0,0.0,0,29.85,1.5106677206374344,1.5113542482428808,0.010667720637434175,0.0032207598279554474,0.014403675829017816,0.017632153785524882,0.0032246961004767255,2.038628253640619,0.03862825364061852,0.01798839468521524,0.08044654664447443,0.08740827479703782,0.01688095593630038,0.0663704498500465
1.5,2.0,5000,30,qlog,20,20,0,0.0,0,29.85,1.5529999999999997,1.54,0.05300000000000005,0.006847973192274145,0.030625067132042452,0.060827625302982254,0.009998221748007647,1.8026137614939746,-0.19738623850602524,0.01905119994132373,0.08519955624347973,0.21414327754202103,0.01777320184495984,0.031091966699978
1.5,2.0,5000,40,pdf,20,20,0,0.0,0,39.65,1.5094399669337495,1.511858683155865,0.00943996693374961,0.003484719418074804,0.015584139002657545,0.01788393398393459,0.0026835030787515676,2.0347372666065775,0.034737266606577444,0.01842725536967078,0.08240919129066376,0.08751222063242707,0.014553609249565924,0.05691193015009048
1.5,2.0,5000,40,qlog,20,20,0,0.0,0,39.65,1.529,1.52,0.029000000000000026,0.004915068131454756,0.021980852911951412,0.036055512754639925,0.00500809062017842,1.8641760886067764,-0.13582391139322333,0.020065073235140774,0.08973373545457279,0.16154773604372752,0.01732318342804378,0.035788483649957924
1.5,2.0,5000,50,pdf,20,20,0,0.0,0,49.35,1.510940482982773,1.5109790787347546,0.010940482982773248,0.0031225389145214584,0.013964418550516772,0.01746278626329908,0.002597593655551766,2.040066831811326,0.04006683181132588,0.01845716974747811,0.08254297245522736,0.08987784041717002,0.014726892028923837,0.0807642583499728
1.5,2.0,5000,50,qlog,20,20,0,0.0,0,49.35,1.5219999999999998,1.52,0.02200000000000002,0.004078183290065375,0.018238190122579843,0.028284271247461926,0.0036992175559590734,1.9028261014265762,-0.09717389857342384,0.018597415268553165,0.08317016949255478,0.12654714458535735,0.016729581396978502,0.036920018000023445
1.5,2.0,5000,60,pdf,20,20,0,0.0,0,58.95,1.5125146080506346,1.5155256185370858,0.012514608050634434,0.0032413483889008827,0.014495750672683598,0.018874211582139817,0.002538052387263545,2.045281332411049,0.045281332411048904,0.018332489837124852,0.08198538694527044,0.09184727842379077,0.014780485846634666,0.08168072164994555
1.5,2.0,5000,60,qlog,20,20,0,0.0,0,58.95,1.521,1.52,0.02100000000000002,0.004696022953409343,0.02100125309544524,0.029325756597230388,0.005537786079599205,1.9222225578063905,-0.07777744219360958,0.017060848708664384,0.07629843493282613,0.10760905690841754,0.016573009804036497,0.042922879200045824
1.5,2.0,5000,70,pdf,20,20,0,0.0,0,68.75,1.511613837241192,1.5123889837678428,0.011613837241192183,0.0031127128395373534,0.013920475007283835,0.01785978327617375,0.002664588372077778,2.041131332374589,0.04113133237458888,0.017624885571299275,0.0788208844661608,0.08714288117531677,0.015965102400153783,0.06650117490012235
1.5,2.0,5000,70,qlog,20,20,0,0.0,0,68.75,1.517,1.52,0.017000000000000015,0.004872047013860108,0.021788456625132128,0.02720294101747091,0.00589801905168144,1.9173526392159126,-0.08264736078408777,0.017903357956982592,0.08006625083464967,0.11366908348867935,0.015371552920132077,0.03177796899999521
1.5,2.0,5000,80,pdf,20,20,0,0.0,0,78.2,1.5108708151743584,1.5133670248247717,0.010870815174358162,0.00309093950113765,0.013823101677766148,0.01731181260149335,0.0024268499034242807,2.0390033045789413,0.039003304578941314,0.017971303811362575,0.08037011393301556,0.08750797232825859,0.014223125185293823,0.06497644894998303
1.5,2.0,5000,80,qlog,20,20,0,0.0,0,78.2,1.519,1.52,0.019000000000000017,0.004696022953409342,0.021001253095445236,0.02792848008753791,0.005678640996114571,1.9284333125704483,-0.0715666874295515,0.018553844793098982,0.0829753164026997,0.107992817933235,0.01882065998462867,0.034426214800078014
1.5,2.0,5000,90,pdf,20,20,0,0.0,0,87.7,1.5114913184393743,1.5126074400627587,0.011491318439374166,0.003076573575838698,0.013758855306709866,0.01766044149670472,0.002698229748842081,2.0410278412158585,0.04102784121585852,0.017766191940832177,0.07945282576201934,0.08763787822810987,0.015486663887297157,0.06971986070002459
1.5,2.0,5000,90,qlog,20,20,0,0.0,0,87.7,1.518,1.52,0.018000000000000016,0.005005260390723685,0.022384204957490637,0.02828427124746193,0.005712405705774798,1.9245124666212405,-0.0754875333787599,0.01969015076518504,0.0880570311963465,0.11430094663461023,0.017813334582107113,0.035766087649972175
1.5,2.0,5000,100,pdf,20,20,0,0.0,0,97.3,1.5112684411486996,1.5134545305800964,0.011268441148699803,0.0031092233298486544,0.013904869445539685,0.0176254330586326,0.0025109771397787257,2.0408124323627246,0.04081243236272446,0.018135351545349506,0.08110375770251471,0.08896394310706311,0.01420160583626081,0.05691599340000266
1.5,2.0,5000,100,qlog,20,20,0,0.0,0,97.3,1.519,1.52,0.019000000000000017,0.004915068131454755,0.02198085291195141,0.028635642126552733,0.005607509177739609,1.9232223253976648,-0.0767776746023349,0.018143261979807417,0.0811391342408736,0.11022337532226366,0.01971107644476318,0.0398525984500111
1.5,2.0,5000,110,pdf,20,20,0,0.0,0,106.6,1.5110627477126861,1.5136780217585533,0.011062747712686161,0.0031995077014899576,0.014308633430131302,0.017801250744274133,0.002371629244615421,2.0400032338292746,0.040003233829274565,0.01802346024780631,0.08060336460772023,0.08816073946820348,0.015245526228802405,0.07034115400003885
1.5,2.0,5000,110,qlog,20,20,0,0.0,0,106.6,1.519,1.52,0.019000000000000017,0.00552029747482202,0.02468752081944494,0.030659419433511814,0.008007205601541206,1.9150960852749233,-0.0849039147250764,0.02013342951789608,0.09003943404443292,0.1221082283653839,0.01877021220784025,0.034946149050051646
1.5,2.0,5000,120,pdf,20,20,0,0.0,0,115.95,1.5122985410015684,1.5137563444051723,0.012298541001568186,0.0030895435376997395,0.013816858739483604,0.0182377196195894,0.002460075784399026,2.0445412474215647,0.0445412474215642,0.017626616139479634,0.07882862380234275,0.08880978018164279,0.014661457795953303,0.07762710999986666
1.5,2.0,5000,120,qlog,20,20,0,0.0,0,115.95,1.5219999999999998,1.52,0.02200000000000002,0.005409543224222993,0.024192212753171998,0.03224903099319423,0.007640717688909825,1.9157065071847375,-0.0842934928152622,0.017592989963576403,0.07867824297205678,0.11395677054176362,0.017302492183207775,0.03999552705001861
