q_true,b_true,n,rep,seed,bins,method,q_hat,b_hat,success,at_bound,occupied_bins,max_abs_x,seconds,message
1.5,5.0,5000,16,20260926-0-1-1-16,90,pdf,1.503641787234895,4.951311034696245,True,False,87,19.807835634798746,0.0738214210005026,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,90,qlog,1.52,4.692435480752613,True,False,87,19.807835634798746,0.03239438400032668,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,100,pdf,1.5082702235056102,4.991897156050391,True,False,97,19.807835634798746,0.07786465299977863,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,100,qlog,1.52,4.649277804503699,True,False,97,19.807835634798746,0.03107924500000081,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,110,pdf,1.5113322124605015,5.0150633596682095,True,False,106,19.807835634798746,0.04828248200010421,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,110,qlog,1.52,4.571603159795025,True,False,106,19.807835634798746,0.03183489200000622,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,120,pdf,1.5104271918351875,5.014768294421093,True,False,115,19.807835634798746,0.08851430999948207,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,120,qlog,1.54,4.7672364269057255,True,False,115,19.807835634798746,0.03263374199968894,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,130,pdf,1.5072958717659555,4.982854858288873,True,False,124,19.807835634798746,0.06423649299995304,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,130,qlog,1.54,4.696742024465411,True,False,124,19.807835634798746,0.045530882999628375,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,140,pdf,1.5055851227958876,4.972000590996816,True,False,134,19.807835634798746,0.04709901600017474,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,140,qlog,1.52,4.53636073001198,True,False,134,19.807835634798746,0.034491849999994884,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,150,pdf,1.5037027820721554,4.957066529748306,True,False,142,19.807835634798746,0.07895951399950718,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,150,qlog,1.54,4.6390070071765175,True,False,142,19.807835634798746,0.03339969699982248,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,160,pdf,1.5067708089964407,4.984770674763267,True,False,151,19.807835634798746,0.07690928000010899,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,160,qlog,1.54,4.683667478097544,True,False,151,19.807835634798746,0.05277845799992065,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,170,pdf,1.5071357974927826,4.980926497591459,True,False,161,19.807835634798746,0.0935555830001249,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,170,qlog,1.54,4.618728559042971,True,False,161,19.807835634798746,0.058248528000149236,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,180,pdf,1.509071215083187,5.001632202738394,True,False,170,19.807835634798746,0.046632323000267206,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,180,qlog,1.54,4.617473194738518,True,False,170,19.807835634798746,0.05245345499997711,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,190,pdf,1.5088031972775051,4.996459299620806,True,False,180,19.807835634798746,0.07494931400015048,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,190,qlog,1.54,4.524161075686146,True,False,180,19.807835634798746,0.03507771500017043,barrido q-log; q por deviance de bins
1.5,5.0,5000,16,20260926-0-1-1-16,200,pdf,1.5077451450216601,4.9875538606340175,True,False,189,19.807835634798746,0.08154265000030136,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,16,20260926-0-1-1-16,200,qlog,1.54,4.547506319813878,True,False,189,19.807835634798746,0.036452387000281306,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,10,pdf,1.504842933393819,4.916719221412267,True,False,10,17.040397553505716,0.04427960299926781,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.5,5.0,5000,17,20260926-0-1-1-17,10,qlog,2.1,3.44053667249895,True,False,10,17.040397553505716,0.026802756000051886,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,20,pdf,1.496388361984092,4.846487612399944,True,False,20,17.040397553505716,0.06050736800079903,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,20,qlog,1.7200000000000002,4.274614876254465,True,False,20,17.040397553505716,0.044552879000093526,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,30,pdf,1.5076336718836616,4.9509887722447585,True,False,30,17.040397553505716,0.04795875799936766,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,30,qlog,1.56,4.136026516465909,True,False,30,17.040397553505716,0.04630548599971007,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,40,pdf,1.5081828091515683,4.949376209053261,True,False,40,17.040397553505716,0.04941802499979531,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,40,qlog,1.54,4.470605889514451,True,False,40,17.040397553505716,0.05414351399986117,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,50,pdf,1.5123735314602333,4.989951480273872,True,False,49,17.040397553505716,0.038522802000443335,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,50,qlog,1.54,4.713701150139328,True,False,49,17.040397553505716,0.050289334999888524,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,60,pdf,1.505457409525307,4.93665101609763,True,False,59,17.040397553505716,0.07005835199925059,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,60,qlog,1.52,4.557876650384009,True,False,59,17.040397553505716,0.04321652900034678,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,70,pdf,1.5095884837789157,4.972621017771347,True,False,69,17.040397553505716,0.04311426999993273,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,70,qlog,1.52,4.678528744775332,True,False,69,17.040397553505716,0.029922591000286047,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,80,pdf,1.5060969920704392,4.936141646106761,True,False,79,17.040397553505716,0.06465752900021471,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,80,qlog,1.52,4.726064348923703,True,False,79,17.040397553505716,0.031511662999946566,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,90,pdf,1.5031995607877917,4.912754849877948,True,False,87,17.040397553505716,0.03737313900001027,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,90,qlog,1.52,4.712949959338282,True,False,87,17.040397553505716,0.02902243600010479,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,100,pdf,1.505729040168201,4.94170598078523,True,False,97,17.040397553505716,0.0847665950004739,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,100,qlog,1.52,4.7142956971467544,True,False,97,17.040397553505716,0.028254265000214218,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,110,pdf,1.505079742234665,4.936305063276051,True,False,106,17.040397553505716,0.06398588899992319,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,110,qlog,1.52,4.683657806820958,True,False,106,17.040397553505716,0.03087393899977542,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,120,pdf,1.5077069070901346,4.9520511170442845,True,False,115,17.040397553505716,0.045795400999850244,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,120,qlog,1.52,4.621712928809602,True,False,115,17.040397553505716,0.03253852099987853,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,130,pdf,1.5060165223457977,4.940981320407951,True,False,124,17.040397553505716,0.09585858599984931,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,130,qlog,1.52,4.610588313087543,True,False,124,17.040397553505716,0.039122135999605234,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,140,pdf,1.5072148403086283,4.951520308854993,True,False,134,17.040397553505716,0.07073112399939419,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,140,qlog,1.52,4.590639993808575,True,False,134,17.040397553505716,0.03525708699999086,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,150,pdf,1.5057404113691624,4.938986863937908,True,False,142,17.040397553505716,0.04837454300013633,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,150,qlog,1.52,4.570064678345886,True,False,142,17.040397553505716,0.03273436399967977,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,160,pdf,1.5074101068054648,4.954908476704838,True,False,152,17.040397553505716,0.1129091780003364,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,160,qlog,1.52,4.562555900819019,True,False,152,17.040397553505716,0.06077687600009085,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,170,pdf,1.5049671710867694,4.93559078334241,True,False,160,17.040397553505716,0.06546826800058625,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,170,qlog,1.52,4.515089370912298,True,False,160,17.040397553505716,0.034913919000246096,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,180,pdf,1.5057473991128063,4.941108639709696,True,False,170,17.040397553505716,0.07572573200013721,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,180,qlog,1.52,4.51527612062942,True,False,170,17.040397553505716,0.0469797490000019,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,190,pdf,1.5076367413286889,4.955225139716612,True,False,179,17.040397553505716,0.09174481900026876,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,190,qlog,1.54,4.7353083798672815,True,False,179,17.040397553505716,0.053821042999970814,barrido q-log; q por deviance de bins
1.5,5.0,5000,17,20260926-0-1-1-17,200,pdf,1.5045522923380634,4.930723642955468,True,False,188,17.040397553505716,0.0588302449996263,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,17,20260926-0-1-1-17,200,qlog,1.54,4.68730451725887,True,False,188,17.040397553505716,0.05283345299994835,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,10,pdf,1.506557638207635,4.790322646118833,True,False,10,6.7111203917024085,0.05033964799986279,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,10,qlog,1.9,4.333611036471132,True,False,10,6.7111203917024085,0.038655000000289874,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,20,pdf,1.5107225232952537,4.812469953866973,True,False,20,6.7111203917024085,0.04007248099969729,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,20,qlog,1.58,4.134575669171808,True,False,20,6.7111203917024085,0.025726312000188045,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,30,pdf,1.4843019553294594,4.586990503626606,True,False,30,6.7111203917024085,0.06288514999960171,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,30,qlog,1.5,4.111552469669015,True,False,30,6.7111203917024085,0.028521650999664416,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,40,pdf,1.4891354105173464,4.626811701069772,True,False,40,6.7111203917024085,0.04613283299931936,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,40,qlog,1.5,4.316470575892571,True,False,40,6.7111203917024085,0.032156318000033934,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,50,pdf,1.4869526889366271,4.610918215731856,True,False,50,6.7111203917024085,0.06564251100007823,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,50,qlog,1.5,4.349470851145627,True,False,50,6.7111203917024085,0.03277507700022397,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,60,pdf,1.4908407528228906,4.637420424772848,True,False,59,6.7111203917024085,0.041336563999720966,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,60,qlog,1.5,4.4267036516615414,True,False,59,6.7111203917024085,0.03330066199987414,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,70,pdf,1.4881375586642993,4.618021850556152,True,False,69,6.7111203917024085,0.07112972599952627,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,70,qlog,1.5,4.426727281074717,True,False,69,6.7111203917024085,0.03202112999997553,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,80,pdf,1.4884922912499154,4.616205879860418,True,False,79,6.7111203917024085,0.06359847400017316,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,80,qlog,1.5,4.416768059012821,True,False,79,6.7111203917024085,0.03265051600010338,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,90,pdf,1.4911469330059217,4.638538723039275,True,False,89,6.7111203917024085,0.04975537600057578,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,90,qlog,1.5,4.481960164960888,True,False,89,6.7111203917024085,0.03335494499970082,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,100,pdf,1.4895848611162419,4.636603842143004,True,False,99,6.7111203917024085,0.07588478899924667,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,100,qlog,1.5,4.439152399771278,True,False,99,6.7111203917024085,0.031806110000161425,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,110,pdf,1.4883670853353492,4.622066348859499,True,False,107,6.7111203917024085,0.07655267500012997,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,110,qlog,1.48,4.221629733912111,True,False,107,6.7111203917024085,0.03261514999985593,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,120,pdf,1.4863038109751738,4.602522932460389,True,False,117,6.7111203917024085,0.05641258200012089,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,120,qlog,1.48,4.2391473054855595,True,False,117,6.7111203917024085,0.03245268499995291,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,130,pdf,1.490662399674489,4.643550203808893,True,False,127,6.7111203917024085,0.17518517099961173,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,130,qlog,1.5,4.425797973197438,True,False,127,6.7111203917024085,0.03369551700006923,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,140,pdf,1.4900900228779224,4.636268804513728,True,False,136,6.7111203917024085,0.07247970899970824,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,140,qlog,1.5,4.400293961358048,True,False,136,6.7111203917024085,0.034597768999901746,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,150,pdf,1.4871056832134015,4.61380035814514,True,False,146,6.7111203917024085,0.05933889799962344,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,150,qlog,1.5,4.335392416899568,True,False,146,6.7111203917024085,0.03799210600027436,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,160,pdf,1.489469592237456,4.630657860925774,True,False,155,6.7111203917024085,0.07149686499997188,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,160,qlog,1.5,4.3276192082895015,True,False,155,6.7111203917024085,0.039590138000221486,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,170,pdf,1.4902649352160846,4.6372396518112495,True,False,164,6.7111203917024085,0.09910111400040478,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,170,qlog,1.5,4.271027469346087,True,False,164,6.7111203917024085,0.06040572300025815,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,180,pdf,1.4904508927893068,4.635781192053041,True,False,174,6.7111203917024085,0.1193601459999627,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,180,qlog,1.5,4.330466983931183,True,False,174,6.7111203917024085,0.047714246999930765,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,190,pdf,1.4896831890055626,4.632870753781752,True,False,183,6.7111203917024085,0.10728378099975089,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,190,qlog,1.5,4.3375274339388845,True,False,183,6.7111203917024085,0.05286229800003639,barrido q-log; q por deviance de bins
1.5,5.0,5000,18,20260926-0-1-1-18,200,pdf,1.4899469166172636,4.63569946423683,True,False,193,6.7111203917024085,0.22254611399966961,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,18,20260926-0-1-1-18,200,qlog,1.5,4.301142375873518,True,False,193,6.7111203917024085,0.05417799799988643,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,10,pdf,1.50400139075805,5.158738258548212,True,False,10,14.929792628134853,0.11647204400014743,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,10,qlog,2.08,3.7726929028462552,True,False,10,14.929792628134853,0.03709301900016726,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,20,pdf,1.5009029852961087,5.135469353959977,True,False,20,14.929792628134853,0.08579526900030032,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,20,qlog,1.7000000000000002,4.4349420837774876,True,False,20,14.929792628134853,0.02724662199989325,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,30,pdf,1.4943569587670373,5.0646555937859485,True,False,30,14.929792628134853,0.038923104000787134,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,30,qlog,1.54,4.188472254917939,True,False,30,14.929792628134853,0.031232542999987345,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,40,pdf,1.5008689762033984,5.127508252710674,True,False,40,14.929792628134853,0.03951761600001191,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,40,qlog,1.52,4.575287944368047,True,False,40,14.929792628134853,0.0365784089999579,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,50,pdf,1.5014888174664593,5.140041113790182,True,False,48,14.929792628134853,0.06748244000027626,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,50,qlog,1.52,4.776498683683121,True,False,48,14.929792628134853,0.029942301000119187,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,60,pdf,1.4950030559439997,5.069539385956184,True,False,58,14.929792628134853,0.05851513200013869,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,60,qlog,1.5,4.643276501356425,True,False,58,14.929792628134853,0.03434263100007229,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,70,pdf,1.4941175851630515,5.065644237371752,True,False,67,14.929792628134853,0.04692778100070427,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,70,qlog,1.5,4.717013905515574,True,False,67,14.929792628134853,0.037808423999649676,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,80,pdf,1.5024557442131914,5.151364960617981,True,False,77,14.929792628134853,0.05468630399991525,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,80,qlog,1.5,4.771930221303647,True,False,77,14.929792628134853,0.08447255500004758,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,90,pdf,1.505924904771868,5.168431839789151,True,False,87,14.929792628134853,0.04671221499938838,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,90,qlog,1.52,4.921022555658241,True,False,87,14.929792628134853,0.09252346799985389,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,100,pdf,1.499330078103609,5.104699889570204,True,False,95,14.929792628134853,0.06571767300010833,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,100,qlog,1.5,4.682688559449325,True,False,95,14.929792628134853,0.06573982500003694,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,110,pdf,1.4976254764991415,5.099808394408588,True,False,105,14.929792628134853,0.05096024300019053,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,110,qlog,1.5,4.708715563792083,True,False,105,14.929792628134853,0.032877759000257356,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,120,pdf,1.5001031642778242,5.11797061413473,True,False,114,14.929792628134853,0.06110544700004539,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,120,qlog,1.5,4.670975938882319,True,False,114,14.929792628134853,0.03585894299976644,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,130,pdf,1.501229664512921,5.130575249690179,True,False,123,14.929792628134853,0.051045206000708276,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,130,qlog,1.52,4.87830992726667,True,False,123,14.929792628134853,0.03270082500011995,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,140,pdf,1.497993033860658,5.09721700116077,True,False,132,14.929792628134853,0.07734902500033058,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,140,qlog,1.52,4.824919044127392,True,False,132,14.929792628134853,0.04956584399997155,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,150,pdf,1.498709099216599,5.105717105240658,True,False,142,14.929792628134853,0.06788514599975315,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,150,qlog,1.52,4.803832230421493,True,False,142,14.929792628134853,0.038068610000209446,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,160,pdf,1.498817372256158,5.11141541398176,True,False,152,14.929792628134853,0.04833953799970914,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,160,qlog,1.52,4.745945733815233,True,False,152,14.929792628134853,0.042772512000283314,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,170,pdf,1.4998362495162345,5.1153482056578925,True,False,161,14.929792628134853,0.05960107999999309,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,170,qlog,1.52,4.758774275358566,True,False,161,14.929792628134853,0.04014965199985454,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,180,pdf,1.502298535835263,5.139213202871193,True,False,169,14.929792628134853,0.06568721999974514,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,180,qlog,1.52,4.619636173556114,True,False,169,14.929792628134853,0.060479729999769916,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,190,pdf,1.4976132696221496,5.092027431434836,True,False,179,14.929792628134853,0.06596661699950346,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,190,qlog,1.52,4.671889586299313,True,False,179,14.929792628134853,0.06284992500013686,barrido q-log; q por deviance de bins
1.5,5.0,5000,19,20260926-0-1-1-19,200,pdf,1.500892419887274,5.125378661528132,True,False,188,14.929792628134853,0.07556588700026623,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.5,5.0,5000,19,20260926-0-1-1-19,200,qlog,1.52,4.606551690793358,True,False,188,14.929792628134853,0.05272157099989272,barrido q-log; q por deviance de bins
1.9,2.0,1000,0,20260926-1-0-0-0,10,pdf,1.9238962474794918,2.0879815938796846,True,False,10,2021.6261109759387,0.03389845600031549,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
