q_true,b_true,mu_true,n,rep,method,q_hat,b_hat,success,at_bound,at_start,occupied_bins,objective,nfev,seconds,message
1.9,2.0,0.0,100,38,qlog,2.1336089148541206,0.298108641336114,True,False,False,14,17.101028398091355,57,0.030615151999882073,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,38,cdf,1.7552950210249165,0.9968549356605793,True,False,False,14,0.0006105670027189776,75,0.019069586000114214,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,39,pdf,2.0338018362666137,2.2574414165211976,True,False,False,14,0.6276736264669225,36,0.0053267029998096405,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,39,mle,1.8734726676988174,2.220515473442963,True,False,False,14,181.54113475510587,36,0.002542284999435651,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,39,qlog,1.01,0.013788923020527916,True,True,False,14,18.31304615200756,138,0.01733629599948472,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,39,cdf,1.9511946087193612,2.7744090331180282,True,False,False,14,0.0003137432651951389,45,0.013931888999650255,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,40,pdf,1.981572933559435,1.2506879969736404,True,False,False,22,0.7711704742238681,42,0.05459392400007346,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,40,mle,1.702913883590937,1.395826948419377,True,False,False,22,171.09332527353786,39,0.014672327000880614,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,40,qlog,1.777512740230274,0.4816919545944487,True,False,False,22,4.5581213077401195,54,0.08264373400015756,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,40,cdf,1.7270374115501461,1.389754867799641,True,False,False,22,0.0020426295458430017,42,0.10329347199876793,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,41,pdf,2.1785642696250833,2.270921218422063,True,False,False,23,0.6403552490281931,36,0.02617597599964938,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,41,mle,1.9313616117746177,1.7809173196781012,True,False,False,23,206.21683064977975,39,0.01128524000159814,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,41,qlog,1.9421413335973583,0.2845085164084954,True,False,False,23,8.80656828772435,57,0.09864670500064676,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,41,cdf,1.9752892346479294,2.009330102261427,True,False,False,23,0.0005246867012362929,42,0.06636189600067155,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,42,pdf,2.0257789787819185,1.5358130875310432,True,False,False,16,0.5761964502347374,27,0.08649681400129339,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,42,mle,1.899272930187375,1.6658111666358455,True,False,False,16,201.8323927205111,39,0.0029579960009868955,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,42,qlog,2.14706122735775,0.2708552521202811,True,False,False,16,26.5414694033433,63,0.032569532999332296,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,42,cdf,1.8817523496305013,1.4971770314806025,True,False,False,16,0.0016359325289462229,45,0.016167785001016455,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,43,pdf,2.0386941239270784,3.596005352917825,True,False,False,14,0.4748156041746975,42,0.04137004800031718,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,43,mle,1.9085348844104004,3.7833985445936,True,False,False,14,163.00417996670228,45,0.01661557300030836,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,43,qlog,2.1670901222609302,0.42776282464748466,True,False,False,14,39.11648915069707,54,0.02390063999882841,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,43,cdf,1.940530451298768,4.08889382983227,True,False,False,14,0.0003528651919525744,39,0.14492951600004744,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,44,pdf,1.4728281873830678,0.5158362650122154,True,False,False,12,0.8627140181079014,66,0.04696557500028575,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,44,mle,2.0957013025013436,3.955554099608252,True,False,False,12,213.58595914147458,48,0.11297808600102144,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,44,qlog,2.36938238173248,0.25021220376174563,True,False,False,12,102.83666574259725,105,0.11412179899889452,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,44,cdf,2.1135186500447833,4.077628273012269,True,False,False,12,0.0007010789648956178,54,0.1760009430017817,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,45,pdf,2.1059773426178463,3.0233642668040686,True,False,False,18,0.6919505350892,39,0.032509566999578965,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,45,mle,2.015315989353302,3.2529497447998006,True,False,False,18,198.45740699455973,48,0.05664433600031771,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,45,qlog,2.1822646329728643,0.4600865711448481,True,False,False,18,15.993377030859445,57,0.020785334001629963,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,45,cdf,2.0721140128002413,3.57337031439719,True,False,False,18,0.0018311464236042646,54,0.011118488999272813,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,46,pdf,1.8660748651881776,0.19838348372654815,True,False,False,3,0.33326933317313695,57,0.005229849000897957,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,46,mle,2.0360358025675773,3.7721291009802504,True,False,False,3,197.11346945746033,48,0.008738402000744827,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,46,qlog,2.6094534944353596,0.01,True,True,False,3,1586.3109604104363,81,0.030005667000295944,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,46,cdf,1.8486041047692967,1.951875131824282,True,False,False,3,0.0036872105916720232,18,0.006211076999534271,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,47,pdf,1.01,0.4312082275004275,True,True,False,8,0.8565491421145506,105,0.01977084999998624,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,47,mle,1.7744974626653531,1.44177211749887,True,False,False,8,182.5507231838996,36,0.0044645279995165765,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,47,qlog,2.178580677189506,0.13600799308432932,True,False,False,8,129.81903087791545,75,0.017734229999405215,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,47,cdf,1.7317608697462437,1.2363466285499924,True,False,False,8,0.0019333328984292575,51,0.012548411999887321,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,48,pdf,2.1325051843789624,2.8368331813467473,True,False,False,24,0.4717522211469553,36,0.004684110999733093,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,48,mle,1.9127445726598882,2.0877302622566294,True,False,False,24,193.73682994267142,39,0.003366267001183587,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,48,qlog,1.01,0.02566394641215817,True,True,False,24,7.646107245995881,105,0.027422063998528756,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,48,cdf,1.9023076813757587,2.010695171802516,True,False,False,24,0.0007696092128246007,42,0.010814228999151965,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,49,pdf,2.4967511575480064,31.005855359006627,True,False,False,7,0.7739104291010704,90,0.016381389999878593,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,49,mle,1.9431510466846194,3.2363280921037747,True,False,False,7,179.29662158053614,42,0.0035903539992432343,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,49,qlog,2.464815707281546,0.5937592705525966,True,False,False,7,69.74654424285886,57,0.010933403000308317,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,49,cdf,1.8609069781880223,2.612270838437742,True,False,False,7,0.00027429589454071085,42,0.015666421000787523,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,50,pdf,1.7937976124695527,1.2131130156420582,True,False,False,7,0.6277500269674394,42,0.01923111699943547,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,50,mle,1.931410518579467,2.6862222338653634,True,False,False,7,185.6784974486011,39,0.026444068000273546,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,50,qlog,2.2467903147884627,0.13202583682483654,True,False,False,7,248.17197688175352,78,0.020489157999691088,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,50,cdf,1.9596676663011392,2.8832786249172924,True,False,False,7,0.00041220069073835333,45,0.008242862000770401,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,51,pdf,1.7347451187189464,0.6411462887400664,True,False,False,9,0.39572058650816916,51,0.00486278499920445,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,51,mle,1.9482720179663398,1.8029672196178075,True,False,False,9,209.84487955987152,36,0.0025325070000690175,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,51,qlog,2.1537566066286336,0.07099020929511075,True,False,False,9,115.43400577271824,84,0.029445971998939058,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,51,cdf,2.0588114905265185,2.5541056962071225,True,False,False,9,0.001065378392240054,45,0.025553251000019372,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,52,pdf,1.7535211664211632,0.9582958130956719,True,False,False,15,0.39626024583312086,42,0.014158728999973391,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,52,mle,1.873635304583106,1.4463867873812013,True,False,False,15,203.01122001061526,33,0.004381003000162309,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,52,qlog,1.1811403577025172,0.01,True,True,False,15,31.259063303840108,96,0.012978361000932637,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,52,cdf,1.8113210955455072,1.219638660932264,True,False,False,15,0.0007184634674862107,48,0.011545111001396435,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,53,pdf,1.8951162531928822,1.0611855607028786,True,False,False,11,0.528570592094637,39,0.011174391998792998,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,53,mle,1.9312880715919045,1.7547100675961849,True,False,False,11,206.93988729306184,39,0.0034818019994418137,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,53,qlog,2.2990494433425903,0.2634076102474315,True,False,False,11,57.77433002985001,66,0.008030917999349185,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,53,cdf,1.8650631110378295,1.4110675810366202,True,False,False,11,0.0011504086414834023,45,0.009131339000305161,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,54,pdf,1.8407076691640663,1.1667695740375847,True,False,False,21,0.44789529587716403,39,0.0031747479988553096,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,54,mle,1.738370784568226,1.3438889959175795,True,False,False,21,179.2950074032094,36,0.019109861001197714,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,54,qlog,1.8411379587334589,0.34368028148762864,True,False,False,21,4.975728844130864,54,0.009133522999036359,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,54,cdf,1.6064136860292721,1.003668518715092,True,False,False,21,0.0009973563874014423,54,0.0115200639993418,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,55,pdf,2.0496780279533846,4.056039993618948,True,False,False,15,0.55452740651868,45,0.003956532000302104,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,55,mle,1.8433065601081686,2.2219731139545,True,False,False,15,174.89311811949483,39,0.00491854699976102,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,55,qlog,2.1851536264330784,0.477553029584377,True,False,False,15,31.67727843472766,57,0.008588819999204134,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,55,cdf,1.8654806466332285,2.238212603199272,True,False,False,15,0.0016227520445430143,39,0.008902862000468303,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,56,pdf,2.2226571069109005,3.825296094772765,True,False,False,22,0.7597776078451804,39,0.003278196998508065,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,56,mle,1.7639433979922254,1.3458949842974879,True,False,False,22,183.97560121766995,39,0.0031933600002957974,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,56,qlog,1.240203619866377,0.06005806361644874,True,False,False,22,6.479446081317064,117,0.01456130199949257,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,56,cdf,1.9791494855778735,2.542009799653776,True,False,False,22,0.00027086221647386436,45,0.009465651999562397,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,57,pdf,1.01,0.2748704997893531,True,True,False,8,0.6803548064433281,120,0.029916653998952825,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,57,mle,1.8756108667415816,2.6116803220715563,True,False,False,8,173.90960151574262,42,0.005044008001277689,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,57,qlog,2.1847658608475515,0.08294014389551488,True,False,False,8,136.54858789035802,90,0.028325979999863193,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,57,cdf,1.7447296364325788,1.7736284297473315,True,False,False,8,0.0017409659005542882,39,0.007597670999530237,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,58,pdf,1.413730976864578,0.2982232747241087,True,False,False,7,0.5694827348949708,51,0.004415638999489602,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,58,mle,1.8887519912901638,1.553363767005748,True,False,False,7,202.88255388612157,39,0.00313227900005586,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,58,qlog,2.277807056589051,0.05611029380867703,True,False,False,7,261.60117056477185,75,0.01261875500131282,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,58,cdf,1.7489928931826435,1.1104333315662314,True,False,False,7,0.00014480522088244663,51,0.0280594639989431,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,59,pdf,1.889806341363827,3.1033596975848567,True,False,False,14,0.5808023391255001,39,0.006431411999074044,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,59,mle,1.8990272204317833,2.2103509663811196,True,False,False,14,187.63287961101312,39,0.0042513620010140585,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,59,qlog,2.2589430788120475,0.5096051334063875,True,False,False,14,32.048762472515435,57,0.006272275999435806,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,59,cdf,1.8917414493566183,2.158352509090315,True,False,False,14,0.0008744975609264813,39,0.008152391999828978,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,60,pdf,1.9686034371170582,1.4836301867002955,True,False,False,20,0.6002650819365785,33,0.006485099998826627,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,60,mle,1.9088099393396434,1.3373470482037997,True,False,False,20,215.0664028584891,36,0.0029835549994459143,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,60,qlog,2.1067472057114016,0.3555450944161812,True,False,False,20,8.539971392329589,57,0.012223359000927303,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,60,cdf,1.953889976219621,1.514230370373554,True,False,False,20,0.00047306382223087694,45,0.034559018999061664,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,61,pdf,1.9812610644354651,2.7926686892343944,True,False,False,17,0.6413583997801955,39,0.031302958999731345,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,61,mle,1.6870734315591476,1.6684062681012657,True,False,False,17,159.4593520148204,36,0.003709023998453631,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,61,qlog,1.8840951515715465,0.29008974006699584,True,False,False,17,15.231972109009401,63,0.007943354999952135,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,61,cdf,1.6921648870123465,1.6720729047590883,True,False,False,17,0.0006201265093027032,36,0.031458583998755785,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,62,pdf,2.7730718561765078,50.0,True,True,False,8,0.38413234352082426,75,0.04796425899985479,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,62,mle,1.9717346198260988,1.9210556047655538,True,False,False,8,212.76980311556164,36,0.004766766000102507,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,62,qlog,2.3983678994132442,0.08689481862329589,True,False,False,8,301.2405691141132,87,0.015982079999957932,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,62,cdf,1.8007486728768267,1.2390166310695814,True,False,False,8,0.000567045570600636,51,0.014893063000272377,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,63,pdf,1.7673066795827357,1.4263895287575292,True,False,False,16,0.4497493442508206,42,0.0048694480010453844,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,63,mle,1.8536263585652346,2.0592021486142063,True,False,False,16,180.92420151075157,39,0.011244859000726137,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,63,qlog,2.1829201916246417,0.6483143940535594,True,False,False,16,12.077129947796248,51,0.006294258999332669,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,63,cdf,1.835466320512689,1.9520790487428974,True,False,False,16,0.0005782337851417342,18,0.003494354999929783,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,64,pdf,1.9572116795578265,1.1961322245701542,True,False,False,13,0.6130112592754922,42,0.003745419999177102,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,64,mle,2.0097218106331334,2.10746927747616,True,False,False,13,218.56446129816598,48,0.0042293610003980575,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,64,qlog,2.252117062023696,0.17065417603656577,True,False,False,13,50.61528047936235,66,0.024865445999239455,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,64,cdf,2.0353153020640713,2.1729180855770807,True,False,False,13,0.0008964237765507388,48,0.012636219000341953,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,65,pdf,1.669364464938495,0.3948862065326015,True,False,False,9,0.4086167890819615,57,0.007139666999137262,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,65,mle,1.9588456281210538,1.5587320279810488,True,False,False,9,219.83969844591098,39,0.0042883339992840774,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,65,qlog,2.337012153451674,0.13704136484853824,True,False,False,9,81.32429913600187,69,0.020058227999470546,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,65,cdf,1.8620021023085702,1.1959340168223382,True,False,False,9,0.0003475526460207199,51,0.009866885000519687,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,66,pdf,2.2152161552154896,3.0559171057835357,True,False,False,22,0.668713597548954,36,0.003094216999670607,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,66,mle,1.9186077146931262,1.5628106592295785,True,False,False,22,209.62853740430143,36,0.0031056700008775806,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,66,qlog,2.048733032525078,0.38922122308594814,True,False,False,22,7.696133020601169,57,0.009665853000115021,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,66,cdf,2.028115662102878,2.187493311060948,True,False,False,22,0.0004446748777738454,45,0.028318536998995114,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,67,pdf,1.621861731646589,0.3769213063117309,True,False,False,7,0.3248663338524422,63,0.018875723999371985,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,67,mle,1.9112020176780409,1.7957789828481265,True,False,False,7,200.8995216617443,42,0.004356632000053651,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,67,qlog,2.1798014913350583,0.052696386196408006,True,False,False,7,169.6645453255873,114,0.035125631000482826,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,67,cdf,1.9846160946459963,2.169464014601148,True,False,False,7,0.0010198307888213162,45,0.019085494999671937,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,68,pdf,2.3333273226583224,5.774913926678825,True,False,False,23,0.9468391119138024,42,0.027260367998678703,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,68,mle,1.7839999826401587,1.5823622310173442,True,False,False,23,179.74095480852844,36,0.005563787000937737,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,68,qlog,1.01,0.042002249464327,True,True,False,23,6.634601921042835,126,0.015911989999949583,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,68,cdf,1.8927940687491531,2.018233654750025,True,False,False,23,0.0016046335268713545,42,0.009930834999977378,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,69,pdf,2.045248719780974,3.876894969828666,True,False,False,21,0.6022183771387734,39,0.005325322999851778,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,69,mle,1.9877706118278582,4.394994661111337,True,False,False,21,175.70470923955293,45,0.004496069999731844,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,69,qlog,2.093687404140168,0.47701757376865095,True,False,False,21,16.354162439207542,54,0.011635828001089976,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,69,cdf,2.026375756556251,4.932025786019114,True,False,False,21,0.00034909299434746836,51,0.012606312000571052,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,70,pdf,2.191746865030957,2.6946807652479405,True,False,False,26,0.5592598212323949,36,0.004027094000775833,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,70,mle,1.8337183543688922,1.2787858266962648,True,False,False,26,200.48034633190844,39,0.004564934999507386,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,70,qlog,1.897991597810875,0.3651568392561763,True,False,False,26,3.8050516619766066,51,0.021943232000921853,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,70,cdf,1.9360667978524864,1.7005806874467473,True,False,False,26,0.00019179426860487184,45,0.011396236999644316,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,71,pdf,1.8947109239923237,1.5716615417229711,True,False,False,18,0.5433105499930513,36,0.0038422580000769813,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,71,mle,1.8030908360310551,1.471724549338634,True,False,False,18,187.14809410829304,33,0.0019203579995519249,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,71,qlog,2.0559771832678164,0.3501735669081205,True,False,False,18,12.374589642639755,54,0.005706469999495312,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,71,cdf,1.71081903532459,1.1877339403623155,True,False,False,18,0.00034228632579383524,45,0.01018916800057923,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,72,pdf,1.9410195878240581,1.8404962424813995,True,False,False,15,0.6052677107856163,30,0.003598314000555547,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,72,mle,2.0263137100731474,2.5143800686193867,True,False,False,15,214.5216608192166,39,0.00319161500010523,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,72,qlog,1.6813031421750262,0.018650798693180957,True,False,False,15,68.290852105131,150,0.02454899199983629,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,0.0,100,72,cdf,2.0926313829598886,3.24774363680204,True,False,False,15,0.0016594496152046465,48,0.029443666000588564,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,73,pdf,2.650919307832942,10.115882666970721,True,False,False,6,0.2288389668150886,72,0.012022502998661366,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,0.0,100,73,mle,1.9373780660530242,2.6247336555829994,True,False,False,6,188.31991607430166,42,0.005496559999301098,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
