q_true,b_true,mu_true,n,rep,method,q_hat,b_hat,success,at_bound,occupied_bins,max_abs_x,objective,nfev,seconds,message
1.4,2.0,0.0,100,0,pdf,1.1660659434847944,1.325022227060514,True,False,42,2.7642911542605826,61.2597725196645,81,0.015373339000007036,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,0,mle,1.1755183905068707,1.348322173587219,True,False,42,2.7642911542605826,106.72190429228255,84,0.0027312980000147036,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,0,qlog,1.18,1.0654579786718275,True,False,42,2.7642911542605826,63.23953949303409,0,0.012246661999995467,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,0,cdf,1.01,1.038935321782115,True,True,42,2.7642911542605826,0.0009978819886124154,117,0.013066842000000634,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,1,pdf,1.7857446566998394,3.1839359423796934,True,False,38,2.9755337788596115,52.76029841984487,87,0.017862060000027213,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,1,mle,1.4838175293325864,2.0188569069776263,True,False,38,2.9755337788596115,119.83528570311142,93,0.0038029390000247076,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,1,qlog,1.32,0.8207365503890722,True,False,38,2.9755337788596115,63.395169586350065,0,0.014671328000019912,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,1,cdf,1.69408938321557,3.156260954360372,True,False,38,2.9755337788596115,0.00025670660455583594,93,0.010885925000025054,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,2,pdf,1.1908916105672878,1.2087352950438206,True,False,42,2.369041103719463,45.150416871439305,90,0.01683578900002658,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,2,mle,1.1217712207944783,1.121686984911695,True,False,42,2.369041103719463,111.21935902273509,84,0.00350640999999996,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,2,qlog,1.1400000000000001,0.8929093198556636,True,False,42,2.369041103719463,47.02394093341284,0,0.014730726999971466,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,2,cdf,1.01,0.975965422512199,True,True,42,2.369041103719463,0.000425906986520054,129,0.02233075400005191,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,3,pdf,1.551486021082774,2.5701768610940268,True,False,41,3.1414305709446353,52.873888368088785,108,0.023673325000004297,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,3,mle,1.4490859258559905,2.2714828075784927,True,False,41,3.1414305709446353,109.54839863752892,81,0.011379391999980726,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,3,qlog,1.46,1.253370856623637,True,False,41,3.1414305709446353,60.23324454557778,0,0.014904199000000062,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,3,cdf,1.4232815623408703,2.007106481193961,True,False,41,3.1414305709446353,0.0032788876838812657,51,0.006675841000003402,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,4,pdf,1.588009315288253,4.185966164703084,True,False,35,2.372566180215545,62.41197481754475,102,0.018574607000005017,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,4,mle,1.4535643239841969,3.522555914793433,True,False,35,2.372566180215545,88.16637574012992,81,0.018785607000040727,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,4,qlog,1.46,1.4168528220292802,True,False,35,2.372566180215545,78.90646602088474,0,0.015269510999985414,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,4,cdf,1.1921833645393163,2.403932483074806,True,False,35,2.372566180215545,0.0008100714930146925,60,0.007411293999950885,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,5,pdf,1.8558369403219102,5.321670194424707,True,False,41,2.321716246236668,37.13163592654867,135,0.023349344999985533,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,5,mle,1.5560566438413135,3.5542667326274326,True,False,41,2.321716246236668,101.33316501544928,81,0.0046552069999847845,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,5,qlog,1.56,1.4541540577859864,True,False,41,2.321716246236668,49.66593051838426,0,0.01528166999997893,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,5,cdf,1.6473611071064325,4.324754155051075,True,False,41,2.321716246236668,0.00014931688191478808,93,0.0115561980000507,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,6,pdf,1.6120299302263903,2.1497332475024447,True,False,42,3.1633360047169727,41.00964415808509,99,0.03279171799999858,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,6,mle,1.4093185278445184,1.6326812800213595,True,False,42,3.1633360047169727,121.25663095214951,93,0.003766062000011061,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,6,qlog,1.38,0.9251278517765112,True,False,42,3.1633360047169727,46.634487342526796,0,0.014622712999994292,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,6,cdf,1.7023543268993977,2.8496833649856668,True,False,42,3.1633360047169727,0.0014221336791890348,87,0.01697003199996061,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,7,pdf,1.505569604202552,3.268896834124201,True,False,40,3.5231728734534102,38.29307439516527,90,0.0646396090000394,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,7,mle,1.4466841021851413,2.9529023253813707,True,False,40,3.5231728734534102,96.13387487219576,108,0.004345789000012701,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,7,qlog,1.42,1.4828586503044434,True,False,40,3.5231728734534102,48.09607190773571,0,0.014853372999994008,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,7,cdf,1.7653910818761507,5.811020089945245,True,False,40,3.5231728734534102,0.0005981686668742989,120,0.014021003999971526,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,8,pdf,1.3831025773515,1.5993230129645792,True,False,35,3.5494957664637017,60.12284048265802,93,0.018058246999999028,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,8,mle,1.3415319545888806,1.495098113066048,True,False,35,3.5494957664637017,117.98618564076926,93,0.0037077439999961825,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,8,qlog,1.28,0.7231232052435361,True,False,35,3.5494957664637017,71.19004139508702,0,0.03362514799999872,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,8,cdf,1.4575078561676913,1.7992525142374676,True,False,35,3.5494957664637017,0.0007105065192881747,87,0.011061121000011553,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,9,pdf,1.01,1.0290700343101897,True,True,39,1.7088566575450024,72.47498478047049,138,0.025382698000044,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,9,mle,1.01,1.1485018014225674,True,True,39,1.7088566575450024,100.99203618024231,111,0.0043026339999983065,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,9,qlog,1.02,0.9288593578258345,True,False,39,1.7088566575450024,72.88553624655172,0,0.014073192000012114,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,9,cdf,1.3719308694967476,1.584811446541522,True,False,39,1.7088566575450024,0.002249363713272434,84,0.010503567999990082,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,10,pdf,1.6685781857017503,2.6604757668819574,True,False,37,2.71495290076542,54.585979766499364,90,0.012780067999983658,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,10,mle,1.4435312991422358,2.0002573194293136,True,False,37,2.71495290076542,115.22130137252992,90,0.0028469330000007176,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,10,qlog,1.34,0.8614314234432406,True,False,37,2.71495290076542,64.73596613449202,0,0.02731365699997923,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,10,cdf,1.5195813098506112,2.3240187149418685,True,False,37,2.71495290076542,0.00028632304197702136,72,0.00815125200000466,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,11,pdf,1.0665574097293702,0.7184685411748607,True,False,40,2.4264061324164867,55.05782744170045,111,0.017406201000028432,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,11,mle,1.01,0.6933595340405297,True,True,40,2.4264061324164867,126.28841757956863,135,0.004039745999989464,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,11,qlog,1.02,0.5408981856731292,True,False,40,2.4264061324164867,56.88180117126805,0,0.01084893000000875,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,11,cdf,1.01,0.6336767731054425,True,True,40,2.4264061324164867,0.0024731070355149824,126,0.012199850999991213,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,12,pdf,1.8335415441966945,2.782840223085476,True,False,41,3.4075115502098385,50.67983953554281,81,0.011574065999980121,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,12,mle,1.5454316911354096,1.8007261371976808,True,False,41,3.4075115502098385,133.83502094169884,75,0.0035094450000201505,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,12,qlog,1.3,0.5252275108029416,True,False,41,3.4075115502098385,67.89818176045065,0,0.03241755200002672,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,12,cdf,1.6798758660056134,2.392027847332301,True,False,41,3.4075115502098385,0.00039818056567176327,78,0.010073887999965336,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,13,pdf,1.1202152155839318,1.2343240408890064,True,False,41,2.4514836970066654,58.93490675233355,93,0.017252798999948027,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,13,mle,1.122370875073646,1.2462357222550053,True,False,41,2.4514836970066654,106.00566671420268,90,0.004034969000031197,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,13,qlog,1.04,0.8368076053842065,True,False,41,2.4514836970066654,62.11820891088477,0,0.013478934999966441,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,13,cdf,1.01,1.03285830147218,True,True,41,2.4514836970066654,0.0011043904832345626,123,0.016953968000052555,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,14,pdf,1.4801221263294027,2.012313543270447,True,False,39,3.1305823342399286,45.73454175605294,90,0.03708729099997754,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,14,mle,1.3879232235671224,1.8130572356391714,True,False,39,3.1305823342399286,113.52804012095515,93,0.004016230999980053,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,14,qlog,1.32,0.8167209955564838,True,False,39,3.1305823342399286,57.24384264330859,0,0.013796324999987064,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,14,cdf,1.1993056263371051,1.3459137565645414,True,False,39,3.1305823342399286,0.001515493651598909,93,0.011419411000019863,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,15,pdf,1.1076274871627476,0.9833097545935297,True,False,41,1.9784926949964734,56.08156821317782,105,0.02193824199997607,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,15,mle,1.01,0.9423535247768269,True,True,41,1.9784926949964734,110.93694485167691,111,0.005204938000019865,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,15,qlog,1.02,0.6393593371175179,True,False,41,1.9784926949964734,59.41217131169589,0,0.012731814999995095,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,15,cdf,1.01,0.8385447954670231,True,True,41,1.9784926949964734,0.002596622254125817,123,0.03297508500003232,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,16,pdf,1.4211938363242238,1.353979531801458,True,False,39,1.9878388159300269,52.744622316209174,144,0.027180224999995062,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,16,mle,1.0400221974263035,0.936165699382751,True,False,39,1.9878388159300269,113.59759023737173,111,0.005041300000016236,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,16,qlog,1.02,0.5485447046793495,True,False,39,1.9878388159300269,58.8124430914513,0,0.014331884999990052,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,16,cdf,1.0258375607669528,0.9384572000170525,True,False,39,1.9878388159300269,0.0012628138048643564,111,0.013619226999992406,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,17,pdf,1.7051699297453424,4.151897283841439,True,False,35,2.357265267724337,65.58931147218101,108,0.04046665999999277,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,17,mle,1.4489524194340022,2.928028763973093,True,False,35,2.357265267724337,96.83705194648658,81,0.0034520579999934853,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,17,qlog,1.3,1.0817596020157585,True,False,35,2.357265267724337,79.04770899125495,0,0.014778158000012809,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,17,cdf,1.7268919862299779,5.147979742422626,True,False,35,2.357265267724337,0.0008149542945857078,117,0.013799298999970233,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,18,pdf,1.591194490055084,2.416360968413244,True,False,39,3.1865003412606168,62.62494217048218,90,0.016635615999973652,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,18,mle,1.4327874630453241,1.9630456631224056,True,False,39,3.1865003412606168,114.84864803552753,87,0.0037195620000147755,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,18,qlog,1.28,0.6603630561846106,True,False,39,3.1865003412606168,80.80048665473235,0,0.012638034000019616,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,18,cdf,1.3148872050342466,1.5172983135544722,True,False,39,3.1865003412606168,0.0030125144674041354,81,0.022066354999992654,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,19,pdf,1.3890558240126565,2.2695564763638223,True,False,38,4.003989029773692,53.84592433372876,84,0.04329051799999206,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,19,mle,1.4080242481911296,2.3410511833100385,True,False,38,4.003989029773692,103.08540493333098,75,0.0066692310000462385,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,19,qlog,1.38,1.0096489890232618,True,False,38,4.003989029773692,70.2303280083218,0,0.0138293450000333,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,19,cdf,1.2689118431290682,1.8090626956512736,True,False,38,4.003989029773692,0.0012930128254099596,87,0.011828089000005093,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,20,pdf,1.627322051353715,2.8764922437604388,True,False,42,3.6130444102463737,29.962525929348736,96,0.03197931899995865,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,20,mle,1.5021237465837103,2.365847851489822,True,False,42,3.6130444102463737,114.29816939205044,90,0.003839475000006587,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,20,qlog,1.46,1.2098966217701774,True,False,42,3.6130444102463737,37.65953343561777,0,0.01497152100000676,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,20,cdf,1.6027813985986137,2.8790694038117834,True,False,42,3.6130444102463737,0.0003311717412619061,84,0.01050859499997614,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,21,pdf,1.69765327582136,3.0609664008524793,True,False,38,2.951302152639791,63.20502936337305,87,0.016361402000029557,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,21,mle,1.5065580155115832,2.38371171595507,True,False,38,2.951302152639791,114.51014755244466,87,0.0037723419999906582,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,21,qlog,1.22,0.6155676529633638,True,False,38,2.951302152639791,85.1282847344402,0,0.013585026000043854,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,21,cdf,1.341297681876631,1.6205584639044246,True,False,38,2.951302152639791,0.005073342233063697,81,0.02753374899998562,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,22,pdf,2.0094990968316173,7.823714713188561,True,False,38,2.2930236732184346,49.065914755833894,90,0.016086024999992787,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,22,mle,1.6126108570627342,4.035981795387211,True,False,38,2.2930236732184346,103.30455627848247,81,0.0034037049999824376,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,22,qlog,1.56,1.2932990605541175,True,False,38,2.2930236732184346,65.78859201125772,0,0.015600420999987819,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,22,cdf,1.8599561723322142,7.441155106579649,True,False,38,2.2930236732184346,0.0005983787300215591,123,0.0149170689999778,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,23,pdf,1.5483449915345404,1.8811948857126803,True,False,42,3.9782576051837295,56.25152168350992,87,0.016412048999995932,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,23,mle,1.4584279621567446,1.6912912128621511,True,False,42,3.9782576051837295,125.45809229772509,84,0.003496794999989561,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,23,qlog,1.38,0.7613078897413714,True,False,42,3.9782576051837295,66.93851836809303,0,0.013102375000016764,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,23,cdf,1.3304555408943255,1.3684074842296448,True,False,42,3.9782576051837295,0.0005173034002814348,93,0.022068106999995507,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,24,pdf,1.3776516152345804,2.324389967449332,True,False,40,4.7457734652528725,51.780354032541105,75,0.013761971999997513,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,24,mle,1.383090232793306,2.3496141909169204,True,False,40,4.7457734652528725,100.01278222940411,78,0.0032241039999689747,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,24,qlog,1.5,1.4462954712341558,True,False,40,4.7457734652528725,63.617844879879335,0,0.014342089000024316,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,24,cdf,1.01,1.3487796190480539,True,True,40,4.7457734652528725,0.0013457275818111653,63,0.007800070000030246,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,25,pdf,1.4721938467230966,2.041021572334647,True,False,38,2.449270664228381,54.60546647668395,87,0.014589863999958652,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,25,mle,1.2960275883165093,1.6478605994483164,True,False,38,2.449270664228381,108.30527635861799,90,0.003188399999999092,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,25,qlog,1.24,0.9820958382663918,True,False,38,2.449270664228381,59.62275994289303,0,0.012071896999998444,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,25,cdf,1.3426096311204532,1.729121897463132,True,False,38,2.449270664228381,0.0017972472504898243,81,0.02787584700001844,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,26,pdf,1.522820625955499,1.9057252096905135,True,False,41,1.5515680851015081,51.17968222655732,99,0.016247279000026538,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,26,mle,1.01,1.222293370817501,True,True,41,1.5515680851015081,97.93304419520351,150,0.005262656000013521,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,26,qlog,1.06,0.8494185072519816,True,False,41,1.5515680851015081,54.0565105614782,0,0.012914320999982465,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,26,cdf,1.3830966133019003,2.077853097031707,True,False,41,1.5515680851015081,0.0003326231909952503,72,0.008902305999981763,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,27,pdf,1.5792731536946696,3.825797385650666,True,False,43,2.6429163450029804,42.76261682998142,102,0.018702601000029517,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,27,mle,1.438679052227367,3.084559961945488,True,False,43,2.6429163450029804,92.97014285747765,81,0.003397184999982983,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,27,qlog,1.5,2.4664673207962746,True,False,43,2.6429163450029804,44.88864044684885,0,0.026030858000012813,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,27,cdf,1.6298689271730091,4.437044491768319,True,False,43,2.6429163450029804,0.0003422804780216826,114,0.015326056999981574,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,28,pdf,1.3487737607740626,1.678259943014959,True,False,43,3.4729630181814253,60.43671535585557,93,0.017113768999990953,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,28,mle,1.3410293058494775,1.707973853549425,True,False,43,3.4729630181814253,111.27577320890987,81,0.003858541999989029,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,28,qlog,1.34,0.8435098282636047,True,False,43,3.4729630181814253,72.7212743822102,0,0.014089288000036504,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,28,cdf,1.01,1.018798295521587,True,True,43,3.4729630181814253,0.0018663656247657704,138,0.016132796000022154,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,29,pdf,1.2214939734346804,1.3350063691682612,True,False,41,3.302831623434499,41.26591890652834,96,0.017865765999999894,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,29,mle,1.2650187449973642,1.4030540166221444,True,False,41,3.302831623434499,113.20616957584282,90,0.017987460999961513,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,29,qlog,1.22,0.8284398759352598,True,False,41,3.302831623434499,48.48642962278578,0,0.011056432999964727,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,29,cdf,1.2977321077965753,1.4516570808591802,True,False,41,3.302831623434499,0.00012899836375219098,96,0.010033577000001515,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,30,pdf,1.7261885141470463,3.3224718882779762,True,False,38,1.8125143842009699,65.93258360349239,102,0.0160839419999661,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,30,mle,1.2790885423466032,1.91939003445907,True,False,38,1.8125143842009699,98.94951445941325,90,0.003342151999959242,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,30,qlog,1.1600000000000001,0.8707483249947492,True,False,38,1.8125143842009699,75.67597597093123,0,0.011615098000049784,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,30,cdf,1.570207732601179,3.269970718436963,True,False,38,1.8125143842009699,0.00018426444641133814,93,0.010701385999993818,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,31,pdf,1.4439905401725095,2.1129055927395943,True,False,40,4.195121035308994,48.7200711775608,99,0.03502070700000104,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,31,mle,1.4399995852085685,2.1135311514910606,True,False,40,4.195121035308994,112.03402484232072,90,0.003965182999991157,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,31,qlog,1.52,1.2160448301585407,True,False,40,4.195121035308994,59.448853247553714,0,0.014245813999991697,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,31,cdf,1.01,1.1691313361246525,True,True,40,4.195121035308994,0.0004201268731700487,114,0.01563976099998854,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,32,pdf,1.37162779254146,1.7844058154377296,True,False,42,4.1336492050059555,37.00971300158187,84,0.019364251000013155,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,32,mle,1.4016498891027624,1.858956189310545,True,False,42,4.1336492050059555,113.86750105639427,84,0.0036899170000310733,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,32,qlog,1.32,0.7934275761983369,True,False,42,4.1336492050059555,51.58891609042322,0,0.01322195600005216,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,32,cdf,1.2529101975126535,1.4791998163958193,True,False,42,4.1336492050059555,0.00022205244168546043,90,0.011730832000012015,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,33,pdf,1.7193744892712435,4.074011922581918,True,False,39,1.9322762676362844,49.80889769823943,96,0.03203844399996569,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,33,mle,1.3227159468487386,2.3713751423909573,True,False,39,1.9322762676362844,92.89965521832076,93,0.005418651000013597,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,33,qlog,1.3,1.362206977659398,True,False,39,1.9322762676362844,56.366183174283464,0,0.026654790999998568,barrido q-log; q por deviance de bins
1.4,2.0,0.0,100,33,cdf,1.6104491784910506,4.113682093544147,True,False,39,1.9322762676362844,0.00021782175245768819,96,0.03140578300002517,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,34,pdf,1.471981550450984,2.3475991813097705,True,False,39,3.581334736681706,52.261384135810125,93,0.032145215000014105,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,34,mle,1.4448144227490276,2.274153100493632,True,False,39,3.581334736681706,108.96251967747853,90,0.002920764999998937,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,34,qlog,1.38,0.8682525855120528,True,False,39,3.581334736681706,70.14416040391566,0,0.011616739000032794,barrido q-log; q por deviance de bins
