q_true,b_true,n,bins,method,repetitions,valid,failures,failure_rate,at_bound,mean_occupied_bins,mean_q_hat,median_q_hat,bias_q,mcse_bias_q,sd_q,rmse_q,mcse_rmse_q,mean_b_hat,bias_b,mcse_bias_b,sd_b,rmse_b,mcse_rmse_b,mean_seconds
1.5,2.0,5000,70,qlog,10,10,0,0.0,0,68.6,1.5219999999999998,1.52,0.02200000000000002,0.008137703743822475,0.0257336787541584,0.032863353450309996,0.009473810554352102,1.9198413387649023,-0.08015866123509785,0.017937501406837676,0.056723359978081665,0.09654634421605984,0.017083945925618137,0.041454452199991464
1.5,2.0,5000,100,pdf,10,10,0,0.0,0,97.1,1.5120606741905671,1.5098199000889654,0.012060674190567245,0.004795061235739091,0.015163315024917112,0.01877214351696162,0.004365195855266506,2.0422958955349606,0.042295895534960715,0.024290981678679355,0.07681482870604713,0.08425799010972036,0.02036966919069042,0.05438495369999145
1.5,2.0,5000,100,qlog,10,10,0,0.0,0,97.1,1.5219999999999998,1.52,0.02200000000000002,0.008137703743822475,0.0257336787541584,0.032863353450309996,0.009473810554352102,1.9210512606105674,-0.07894873938943292,0.01672287852981412,0.052882385188540625,0.09354034128699157,0.015219400725140352,0.04209355710002001
1.5,2.0,5000,150,pdf,10,10,0,0.0,0,143.3,1.5121601897593362,1.5103162727467796,0.012160189759336037,0.004593494728081829,0.014525905760714395,0.018378573375953344,0.004151059642794104,2.042689955667186,0.04268995566718563,0.023339318617184093,0.07380540586667321,0.08200577087312941,0.02036170391360891,0.058072374199991825
1.5,2.0,5000,150,qlog,10,10,0,0.0,0,143.3,1.53,1.52,0.030000000000000027,0.010000000000000007,0.03162277660168382,0.04242640687119289,0.011530956723661886,1.8994144441814225,-0.10058555581857746,0.021516788919100308,0.06804206091742944,0.11951654231876951,0.02041353381936439,0.04429737059997478
1.5,2.0,5000,200,pdf,10,10,0,0.0,0,190.4,1.5121423420589708,1.5114946665366156,0.012142342058970735,0.004829177931038655,0.015271201488301694,0.018903044889216306,0.004398429080445707,2.0427752353945787,0.04277523539457915,0.023657103263149376,0.07481032915335374,0.08286523744183366,0.021027153571208917,0.07880489719996149
1.5,2.0,5000,200,qlog,10,10,0,0.0,0,190.4,1.5340000000000003,1.52,0.03400000000000003,0.011944315244779288,0.03777124126457415,0.04939635614091392,0.014186501704123297,1.8652175096776276,-0.1347824903223726,0.02217026017162639,0.07010851846085492,0.15029971264842423,0.021091572722642154,0.0491096811000034
1.5,5.0,1000,20,pdf,10,10,0,0.0,0,20.0,1.5159913887625336,1.5042653382574995,0.015991388762533677,0.018830081866888154,0.05954594722680211,0.05871007036767951,0.01600691870329803,4.99281712869615,-0.007182871303850469,0.2036762806356436,0.6440809521602813,0.6110710591103892,0.17353945117232142,0.1035656781000398
1.5,5.0,1000,20,qlog,10,10,0,0.0,0,20.0,1.5739999999999998,1.57,0.07400000000000007,0.0173973178009332,0.05501514942874074,0.09055385138137424,0.015739236869549072,4.242920925413641,-0.757079074586359,0.16368565384363523,0.5176194864397822,0.9023888655366394,0.10122309696207325,0.03510811120002018
1.5,5.0,1000,30,pdf,10,10,0,0.0,0,29.6,1.514546561532508,1.5076510840089736,0.014546561532508218,0.022228344112614234,0.07029219600985531,0.06825317567936437,0.020382954832556324,5.009815929539586,0.009815929539586677,0.24062578560259454,0.7609255462715508,0.7219440911486973,0.269108655202235,0.045397189999971485
