q_true,b_true,n,rep,seed,bins,method,q_hat,b_hat,success,at_bound,occupied_bins,max_abs_x,seconds,message
1.9,2.0,1000,0,20260926-1-0-0-0,200,pdf,1.9301833623557374,2.0141173176051774,True,False,158,2021.6261109759387,0.043474953999975696,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,0,20260926-1-0-0-0,200,qlog,2.1,0.5285520569502605,True,False,158,2021.6261109759387,0.015422182000065732,barrido q-log; q por deviance de bins
1.9,2.0,1000,1,20260926-1-0-0-1,20,pdf,1.9535508321298134,2.445217902635742,True,False,20,236.9445263072241,0.029567802999963533,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,1,20260926-1-0-0-1,20,qlog,2.1,1.3456551828556276,True,False,20,236.9445263072241,0.03157120499986377,barrido q-log; q por deviance de bins
1.9,2.0,1000,1,20260926-1-0-0-1,30,pdf,1.944008238872825,2.3366981455885045,True,False,30,236.9445263072241,0.03243288800013033,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,1,20260926-1-0-0-1,30,qlog,2.02,1.6406312981135533,True,False,30,236.9445263072241,0.01635901899999226,barrido q-log; q por deviance de bins
1.9,2.0,1000,1,20260926-1-0-0-1,40,pdf,1.9436526702151238,2.3638474275944352,True,False,40,236.9445263072241,0.020718966000004002,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,1,20260926-1-0-0-1,40,qlog,1.98,1.6412097408912134,True,False,40,236.9445263072241,0.030206941999949777,barrido q-log; q por deviance de bins
1.9,2.0,1000,1,20260926-1-0-0-1,50,pdf,1.9415040210087446,2.344632089432699,True,False,47,236.9445263072241,0.02925111299987293,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,1,20260926-1-0-0-1,50,qlog,1.98,1.6327615674984153,True,False,47,236.9445263072241,0.01647814200009634,barrido q-log; q por deviance de bins
1.9,2.0,1000,1,20260926-1-0-0-1,70,pdf,1.9451316985183322,2.365817127643435,True,False,65,236.9445263072241,0.056521270000075674,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,1,20260926-1-0-0-1,70,qlog,2.0,1.646738637147509,True,False,65,236.9445263072241,0.019775579999986803,barrido q-log; q por deviance de bins
1.9,2.0,1000,1,20260926-1-0-0-1,100,pdf,1.9413583689876968,2.3362858348268345,True,False,88,236.9445263072241,0.026788769999939177,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,1,20260926-1-0-0-1,100,qlog,1.98,1.3756758973533738,True,False,88,236.9445263072241,0.020879778000107763,barrido q-log; q por deviance de bins
1.9,2.0,1000,1,20260926-1-0-0-1,150,pdf,1.9386470872701331,2.313343628465581,True,False,123,236.9445263072241,0.05292004800003269,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,1,20260926-1-0-0-1,150,qlog,2.02,0.8904996106449744,True,False,123,236.9445263072241,0.01798815699999068,barrido q-log; q por deviance de bins
1.9,2.0,1000,1,20260926-1-0-0-1,200,pdf,1.9417969429295545,2.334430731776622,True,False,156,236.9445263072241,0.05140451200009011,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,1,20260926-1-0-0-1,200,qlog,1.98,0.6878835901143409,True,False,156,236.9445263072241,0.02063930999997865,barrido q-log; q por deviance de bins
1.9,2.0,1000,2,20260926-1-0-0-2,20,pdf,1.8834381475472164,2.268607276733812,True,False,20,133.63769479133308,0.031177460999970208,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,2,20260926-1-0-0-2,20,qlog,2.02,1.485612712502,True,False,20,133.63769479133308,0.014744557000085479,barrido q-log; q por deviance de bins
1.9,2.0,1000,2,20260926-1-0-0-2,30,pdf,1.8911736716004126,2.322695869651699,True,False,30,133.63769479133308,0.03797641599999224,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,2,20260926-1-0-0-2,30,qlog,1.96,1.716302641389443,True,False,30,133.63769479133308,0.024517433000028177,barrido q-log; q por deviance de bins
1.9,2.0,1000,2,20260926-1-0-0-2,40,pdf,1.8879010138615566,2.301247743384687,True,False,40,133.63769479133308,0.030624642000020685,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,2,20260926-1-0-0-2,40,qlog,1.9,1.662320129437852,True,False,40,133.63769479133308,0.03380330699997103,barrido q-log; q por deviance de bins
1.9,2.0,1000,2,20260926-1-0-0-2,50,pdf,1.8900611754985805,2.3190302865101438,True,False,50,133.63769479133308,0.03745775200013668,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,2,20260926-1-0-0-2,50,qlog,1.9,1.6546312619009376,True,False,50,133.63769479133308,0.018900360000088767,barrido q-log; q por deviance de bins
1.9,2.0,1000,2,20260926-1-0-0-2,70,pdf,1.8843898864046293,2.2579163860054514,True,False,68,133.63769479133308,0.044013425000002826,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,2,20260926-1-0-0-2,70,qlog,1.9,1.5206766961084153,True,False,68,133.63769479133308,0.01708130700012589,barrido q-log; q por deviance de bins
1.9,2.0,1000,2,20260926-1-0-0-2,100,pdf,1.8950349654244156,2.344105233560566,True,False,95,133.63769479133308,0.04209080700002232,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,2,20260926-1-0-0-2,100,qlog,1.9,1.4764274689245132,True,False,95,133.63769479133308,0.025324146000002656,barrido q-log; q por deviance de bins
1.9,2.0,1000,2,20260926-1-0-0-2,150,pdf,1.8988211538525486,2.363380073206656,True,False,135,133.63769479133308,0.05310533699980624,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,2,20260926-1-0-0-2,150,qlog,1.92,1.2602742554397823,True,False,135,133.63769479133308,0.02170343300008426,barrido q-log; q por deviance de bins
1.9,2.0,1000,2,20260926-1-0-0-2,200,pdf,1.8955695746191774,2.3477126061868385,True,False,171,133.63769479133308,0.056843634999950154,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,2,20260926-1-0-0-2,200,qlog,1.92,0.8704773477745734,True,False,171,133.63769479133308,0.028335962000028303,barrido q-log; q por deviance de bins
1.9,2.0,1000,3,20260926-1-0-0-3,20,pdf,1.8531136966058717,1.7323523685582545,True,False,20,73.01465421837176,0.023068504000093526,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,3,20260926-1-0-0-3,20,qlog,1.96,1.3258716949936964,True,False,20,73.01465421837176,0.030458326000143643,barrido q-log; q por deviance de bins
1.9,2.0,1000,3,20260926-1-0-0-3,30,pdf,1.8697526054556608,1.8149813080960717,True,False,30,73.01465421837176,0.03276991799998541,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,3,20260926-1-0-0-3,30,qlog,1.9,1.4475347125995226,True,False,30,73.01465421837176,0.021325563999880615,barrido q-log; q por deviance de bins
1.9,2.0,1000,3,20260926-1-0-0-3,40,pdf,1.8779320482108064,1.8340071442330146,True,False,40,73.01465421837176,0.023810113999843452,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,3,20260926-1-0-0-3,40,qlog,1.9,1.4514706909466737,True,False,40,73.01465421837176,0.03308887700018204,barrido q-log; q por deviance de bins
1.9,2.0,1000,3,20260926-1-0-0-3,50,pdf,1.8785375231385786,1.8422762172942082,True,False,49,73.01465421837176,0.03551023699992584,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,3,20260926-1-0-0-3,50,qlog,1.9,1.434903294543573,True,False,49,73.01465421837176,0.018509454999957597,barrido q-log; q por deviance de bins
1.9,2.0,1000,3,20260926-1-0-0-3,70,pdf,1.8734955066902492,1.8349083026147737,True,False,69,73.01465421837176,0.042110946999855514,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,3,20260926-1-0-0-3,70,qlog,1.88,1.2764325329497597,True,False,69,73.01465421837176,0.020517417000064597,barrido q-log; q por deviance de bins
1.9,2.0,1000,3,20260926-1-0-0-3,100,pdf,1.878279367254612,1.8474778758501107,True,False,97,73.01465421837176,0.03332380699998794,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,3,20260926-1-0-0-3,100,qlog,1.9,1.0995503081228595,True,False,97,73.01465421837176,0.04055833999996139,barrido q-log; q por deviance de bins
1.9,2.0,1000,3,20260926-1-0-0-3,150,pdf,1.881725775337659,1.8648496252505626,True,False,139,73.01465421837176,0.03645459199992729,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,3,20260926-1-0-0-3,150,qlog,1.92,0.8905084633000662,True,False,139,73.01465421837176,0.02041466000014225,barrido q-log; q por deviance de bins
1.9,2.0,1000,3,20260926-1-0-0-3,200,pdf,1.8821584094374633,1.8686929302450717,True,False,178,73.01465421837176,0.056945691999999326,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,3,20260926-1-0-0-3,200,qlog,1.92,0.6946086607694961,True,False,178,73.01465421837176,0.02631625100002566,barrido q-log; q por deviance de bins
1.9,2.0,1000,4,20260926-1-0-0-4,20,pdf,1.9247086222270404,2.127071108835895,True,False,20,42.4880301325096,0.02569029500000397,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,4,20260926-1-0-0-4,20,qlog,1.96,1.413488950241979,True,False,20,42.4880301325096,0.036395802000015465,barrido q-log; q por deviance de bins
1.9,2.0,1000,4,20260926-1-0-0-4,30,pdf,1.9043162632210904,1.9788829849123033,True,False,30,42.4880301325096,0.03327151700000286,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,4,20260926-1-0-0-4,30,qlog,1.88,1.26103596291721,True,False,30,42.4880301325096,0.02812665700002981,barrido q-log; q por deviance de bins
1.9,2.0,1000,4,20260926-1-0-0-4,40,pdf,1.9016128088802975,1.9435945650034032,True,False,40,42.4880301325096,0.03596203600000081,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,4,20260926-1-0-0-4,40,qlog,1.88,1.281217787442466,True,False,40,42.4880301325096,0.023076059000004534,barrido q-log; q por deviance de bins
1.9,2.0,1000,4,20260926-1-0-0-4,50,pdf,1.9006270497388285,1.9229560956322906,True,False,50,42.4880301325096,0.02282679800009646,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,4,20260926-1-0-0-4,50,qlog,1.88,1.204815467072399,True,False,50,42.4880301325096,0.022956240999974398,barrido q-log; q por deviance de bins
1.9,2.0,1000,4,20260926-1-0-0-4,70,pdf,1.8995899768589612,1.9377889670294637,True,False,70,42.4880301325096,0.038545988999885594,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,4,20260926-1-0-0-4,70,qlog,1.8599999999999999,1.1366965806344465,True,False,70,42.4880301325096,0.023831967999967674,barrido q-log; q por deviance de bins
1.9,2.0,1000,4,20260926-1-0-0-4,100,pdf,1.903635222494284,1.9652781389861846,True,False,99,42.4880301325096,0.039589551999824835,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,4,20260926-1-0-0-4,100,qlog,1.8599999999999999,0.9352420105172725,True,False,99,42.4880301325096,0.038111228999923696,barrido q-log; q por deviance de bins
1.9,2.0,1000,4,20260926-1-0-0-4,150,pdf,1.8964086275757397,1.9131502971809509,True,False,138,42.4880301325096,0.04203675000007934,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,4,20260926-1-0-0-4,150,qlog,1.8599999999999999,0.8436016346308248,True,False,138,42.4880301325096,0.041215796000187765,barrido q-log; q por deviance de bins
1.9,2.0,1000,4,20260926-1-0-0-4,200,pdf,1.9019523160855216,1.9539579474878799,True,False,180,42.4880301325096,0.04568426500009082,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,4,20260926-1-0-0-4,200,qlog,1.84,0.643178644513037,True,False,180,42.4880301325096,0.028616826999950717,barrido q-log; q por deviance de bins
1.9,2.0,1000,5,20260926-1-0-0-5,20,pdf,1.8923883583604895,2.1476710505959336,True,False,20,51.45025872278715,0.04676496100000804,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,5,20260926-1-0-0-5,20,qlog,1.98,1.5622253410166218,True,False,20,51.45025872278715,0.024137769999924785,barrido q-log; q por deviance de bins
1.9,2.0,1000,5,20260926-1-0-0-5,30,pdf,1.896768521685429,2.175198424100742,True,False,30,51.45025872278715,0.03436928199994327,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,5,20260926-1-0-0-5,30,qlog,1.94,1.6057548717157042,True,False,30,51.45025872278715,0.03505638100000397,barrido q-log; q por deviance de bins
1.9,2.0,1000,5,20260926-1-0-0-5,40,pdf,1.891298577898975,2.1041482253748938,True,False,40,51.45025872278715,0.027542483000161155,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,5,20260926-1-0-0-5,40,qlog,1.9,1.5965871780020435,True,False,40,51.45025872278715,0.0338493849999395,barrido q-log; q por deviance de bins
1.9,2.0,1000,5,20260926-1-0-0-5,50,pdf,1.8850811938065508,2.081257992897892,True,False,50,51.45025872278715,0.043316669999967417,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,5,20260926-1-0-0-5,50,qlog,1.9,1.427500735901502,True,False,50,51.45025872278715,0.025551203000077294,barrido q-log; q por deviance de bins
1.9,2.0,1000,5,20260926-1-0-0-5,70,pdf,1.8863777455892,2.0878315746251643,True,False,67,51.45025872278715,0.05330080199996701,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,5,20260926-1-0-0-5,70,qlog,1.9,1.3319220053083203,True,False,67,51.45025872278715,0.02087623500005975,barrido q-log; q por deviance de bins
1.9,2.0,1000,5,20260926-1-0-0-5,100,pdf,1.8862298070889476,2.0928648812131105,True,False,94,51.45025872278715,0.0329299689999516,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,5,20260926-1-0-0-5,100,qlog,1.9,1.2171619658005708,True,False,94,51.45025872278715,0.020105550000153016,barrido q-log; q por deviance de bins
1.9,2.0,1000,5,20260926-1-0-0-5,150,pdf,1.8858088654894203,2.0848260527507545,True,False,131,51.45025872278715,0.04754089399989425,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,5,20260926-1-0-0-5,150,qlog,1.92,0.9898776264206465,True,False,131,51.45025872278715,0.028661073000193937,barrido q-log; q por deviance de bins
1.9,2.0,1000,5,20260926-1-0-0-5,200,pdf,1.8870325368117324,2.0907535802519455,True,False,161,51.45025872278715,0.05167801099992175,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,5,20260926-1-0-0-5,200,qlog,1.92,0.7479550194801962,True,False,161,51.45025872278715,0.03252243399992949,barrido q-log; q por deviance de bins
1.9,2.0,1000,6,20260926-1-0-0-6,20,pdf,1.9228205143610881,1.914740667849377,True,False,20,261.11891049166303,0.025143319999870073,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,6,20260926-1-0-0-6,20,qlog,2.08,1.1528380312879516,True,False,20,261.11891049166303,0.01938433200007239,barrido q-log; q por deviance de bins
1.9,2.0,1000,6,20260926-1-0-0-6,30,pdf,1.8943825499279658,1.7817961455994513,True,False,30,261.11891049166303,0.036236283999869556,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,6,20260926-1-0-0-6,30,qlog,1.96,1.2354292445230295,True,False,30,261.11891049166303,0.019623529000000417,barrido q-log; q por deviance de bins
1.9,2.0,1000,6,20260926-1-0-0-6,40,pdf,1.9017320132304936,1.8023998666229242,True,False,40,261.11891049166303,0.027448440999933155,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,6,20260926-1-0-0-6,40,qlog,1.94,1.233634310111861,True,False,40,261.11891049166303,0.01577757599989127,barrido q-log; q por deviance de bins
1.9,2.0,1000,6,20260926-1-0-0-6,50,pdf,1.9109137489097077,1.8479350644363837,True,False,50,261.11891049166303,0.03590479900003629,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,6,20260926-1-0-0-6,50,qlog,1.94,1.16721574396738,True,False,50,261.11891049166303,0.019270836000032432,barrido q-log; q por deviance de bins
1.9,2.0,1000,6,20260926-1-0-0-6,70,pdf,1.9061386025541756,1.8301287222560139,True,False,67,261.11891049166303,0.04081722599994464,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,6,20260926-1-0-0-6,70,qlog,1.92,1.0049465493945962,True,False,67,261.11891049166303,0.034578788000089844,barrido q-log; q por deviance de bins
1.9,2.0,1000,6,20260926-1-0-0-6,100,pdf,1.917010329646452,1.890809760915505,True,False,93,261.11891049166303,0.037380783000116935,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,6,20260926-1-0-0-6,100,qlog,1.92,0.8913017324787086,True,False,93,261.11891049166303,0.020841174999986833,barrido q-log; q por deviance de bins
1.9,2.0,1000,6,20260926-1-0-0-6,150,pdf,1.908866675115224,1.8447611348539552,True,False,130,261.11891049166303,0.04460098500021559,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,6,20260926-1-0-0-6,150,qlog,1.94,0.7191437605217531,True,False,130,261.11891049166303,0.0219872210000176,barrido q-log; q por deviance de bins
1.9,2.0,1000,6,20260926-1-0-0-6,200,pdf,1.9118618485970162,1.8590392721664277,True,False,164,261.11891049166303,0.04072257600000739,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,6,20260926-1-0-0-6,200,qlog,1.96,0.5510015090006568,True,False,164,261.11891049166303,0.03537215999995169,barrido q-log; q por deviance de bins
1.9,2.0,1000,7,20260926-1-0-0-7,20,pdf,1.888099063728269,1.903895683883007,True,False,20,118.49298981882475,0.029711794000149894,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,7,20260926-1-0-0-7,20,qlog,2.02,1.3793547269386044,True,False,20,118.49298981882475,0.016700194999884843,barrido q-log; q por deviance de bins
1.9,2.0,1000,7,20260926-1-0-0-7,30,pdf,1.8862938381107053,1.9430309083329207,True,False,30,118.49298981882475,0.045729448999964006,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,7,20260926-1-0-0-7,30,qlog,1.92,1.453241989377284,True,False,30,118.49298981882475,0.02404056699992907,barrido q-log; q por deviance de bins
1.9,2.0,1000,7,20260926-1-0-0-7,40,pdf,1.875244789463398,1.8422881056127882,True,False,40,118.49298981882475,0.029047853000065516,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,7,20260926-1-0-0-7,40,qlog,1.9,1.3472112530683593,True,False,40,118.49298981882475,0.01625627400017038,barrido q-log; q por deviance de bins
1.9,2.0,1000,7,20260926-1-0-0-7,50,pdf,1.8783280206004764,1.8954300027552615,True,False,50,118.49298981882475,0.06082265800000641,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,7,20260926-1-0-0-7,50,qlog,1.88,1.3823027214326986,True,False,50,118.49298981882475,0.018974665000087043,barrido q-log; q por deviance de bins
1.9,2.0,1000,7,20260926-1-0-0-7,70,pdf,1.8780647891549116,1.8797672321676993,True,False,68,118.49298981882475,0.05575468199981515,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,7,20260926-1-0-0-7,70,qlog,1.88,1.2708930103174962,True,False,68,118.49298981882475,0.018973613000071055,barrido q-log; q por deviance de bins
1.9,2.0,1000,7,20260926-1-0-0-7,100,pdf,1.8753660996525705,1.880365005240136,True,False,94,118.49298981882475,0.03462987700004305,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,7,20260926-1-0-0-7,100,qlog,1.88,1.1611836174038834,True,False,94,118.49298981882475,0.035620956999991904,barrido q-log; q por deviance de bins
1.9,2.0,1000,7,20260926-1-0-0-7,150,pdf,1.8746622981978145,1.8731550346592392,True,False,130,118.49298981882475,0.03840127900002699,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,7,20260926-1-0-0-7,150,qlog,1.9,0.8355281236216128,True,False,130,118.49298981882475,0.025440019999905417,barrido q-log; q por deviance de bins
1.9,2.0,1000,7,20260926-1-0-0-7,200,pdf,1.8765546591207483,1.882276512649563,True,False,164,118.49298981882475,0.05897246599988648,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,7,20260926-1-0-0-7,200,qlog,1.9,0.7060981438540802,True,False,164,118.49298981882475,0.04858768099984445,barrido q-log; q por deviance de bins
1.9,2.0,1000,8,20260926-1-0-0-8,20,pdf,1.9152973945213596,2.445068907097505,True,False,20,332.1545937535129,0.040868980000141164,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,8,20260926-1-0-0-8,20,qlog,2.12,1.382123578244402,True,False,20,332.1545937535129,0.015502881999964302,barrido q-log; q por deviance de bins
1.9,2.0,1000,8,20260926-1-0-0-8,30,pdf,1.920964728664399,2.486868443800244,True,False,30,332.1545937535129,0.029699126999958025,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,8,20260926-1-0-0-8,30,qlog,2.0,1.6816648124083726,True,False,30,332.1545937535129,0.016986749999887252,barrido q-log; q por deviance de bins
1.9,2.0,1000,8,20260926-1-0-0-8,40,pdf,1.9096541789158445,2.430938192322169,True,False,39,332.1545937535129,0.04059488899997632,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,8,20260926-1-0-0-8,40,qlog,1.94,1.5775128276872745,True,False,39,332.1545937535129,0.019071593000035136,barrido q-log; q por deviance de bins
1.9,2.0,1000,8,20260926-1-0-0-8,50,pdf,1.9169851131952385,2.4671535199066894,True,False,48,332.1545937535129,0.027528802999995605,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,8,20260926-1-0-0-8,50,qlog,1.96,1.5812678728223484,True,False,48,332.1545937535129,0.037578471999950125,barrido q-log; q por deviance de bins
1.9,2.0,1000,8,20260926-1-0-0-8,70,pdf,1.9253246409925089,2.5403980794494823,True,False,65,332.1545937535129,0.029116792999957397,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,8,20260926-1-0-0-8,70,qlog,1.96,1.6562925986015216,True,False,65,332.1545937535129,0.028502063000132694,barrido q-log; q por deviance de bins
1.9,2.0,1000,8,20260926-1-0-0-8,100,pdf,1.9214058973156132,2.499799436881543,True,False,87,332.1545937535129,0.10361985800000184,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,8,20260926-1-0-0-8,100,qlog,1.96,1.387828126820261,True,False,87,332.1545937535129,0.03396890900012295,barrido q-log; q por deviance de bins
1.9,2.0,1000,8,20260926-1-0-0-8,150,pdf,1.9223522753419067,2.5173406203776607,True,False,125,332.1545937535129,0.041243188999942504,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,8,20260926-1-0-0-8,150,qlog,1.96,1.048345706180716,True,False,125,332.1545937535129,0.01937860900011401,barrido q-log; q por deviance de bins
1.9,2.0,1000,8,20260926-1-0-0-8,200,pdf,1.9254483633433042,2.5352792171730605,True,False,158,332.1545937535129,0.0554067699999905,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,8,20260926-1-0-0-8,200,qlog,2.0,0.9468633261531029,True,False,158,332.1545937535129,0.028831333000198356,barrido q-log; q por deviance de bins
1.9,2.0,1000,9,20260926-1-0-0-9,20,pdf,1.9176469916095646,2.302370226121031,True,False,20,297.04735424258695,0.024173004999965997,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,9,20260926-1-0-0-9,20,qlog,2.1,1.3165409918645967,True,False,20,297.04735424258695,0.030456674000106432,barrido q-log; q por deviance de bins
1.9,2.0,1000,9,20260926-1-0-0-9,30,pdf,1.9109530957848038,2.231896638169021,True,False,30,297.04735424258695,0.031034238000074765,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,9,20260926-1-0-0-9,30,qlog,1.98,1.5113454541923266,True,False,30,297.04735424258695,0.020123611000144592,barrido q-log; q por deviance de bins
1.9,2.0,1000,9,20260926-1-0-0-9,40,pdf,1.9054912551198142,2.2050210939706,True,False,40,297.04735424258695,0.028433417999849553,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.9,2.0,1000,9,20260926-1-0-0-9,40,qlog,1.94,1.6067490137830143,True,False,40,297.04735424258695,0.03490616499993848,barrido q-log; q por deviance de bins
1.9,2.0,1000,9,20260926-1-0-0-9,50,pdf,1.9072111439195527,2.2380155812609335,True,False,50,297.04735424258695,0.03876636900008634,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,9,20260926-1-0-0-9,50,qlog,1.92,1.5707325671439187,True,False,50,297.04735424258695,0.0156691279998995,barrido q-log; q por deviance de bins
1.9,2.0,1000,9,20260926-1-0-0-9,70,pdf,1.9222991971827221,2.322248624162526,True,False,66,297.04735424258695,0.04009556200003317,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,9,20260926-1-0-0-9,70,qlog,1.94,1.4847245740732158,True,False,66,297.04735424258695,0.018510381000169218,barrido q-log; q por deviance de bins
1.9,2.0,1000,9,20260926-1-0-0-9,100,pdf,1.9158181928547295,2.2849177633851476,True,False,93,297.04735424258695,0.03176129600001332,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,9,20260926-1-0-0-9,100,qlog,1.94,1.3417569592464826,True,False,93,297.04735424258695,0.016912603000037052,barrido q-log; q por deviance de bins
1.9,2.0,1000,9,20260926-1-0-0-9,150,pdf,1.9131279841214877,2.2641512224838114,True,False,131,297.04735424258695,0.046645318000173575,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.9,2.0,1000,9,20260926-1-0-0-9,150,qlog,1.96,1.0652849249234964,True,False,131,297.04735424258695,0.025671812999917165,barrido q-log; q por deviance de bins
1.9,2.0,1000,9,20260926-1-0-0-9,200,pdf,1.915612532321536,2.276076523010503,True,False,165,297.04735424258695,0.04888887899983274,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
